StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_mf_sue_AV_1,avoid_AV_1,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,vA_sue_AV_intv_1,vB_mf_sue_AV_intv_1,avoid_AV_intv_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_driver_sue_1,vB_mf_sue_1,avoid_1,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,vA_sue_intv_1,vB_sue_intv_1,vB_mf_sue_intv_1,avoid_intv_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,FL_4_DO,FL_92_DO,FL_98_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_AV_intv_DO,questions_2_AV_intv_DO,questions_1_DO,questions_2_DO,questions_1_intv_DO,questions_2_intv_DO
2024-06-07 14:48:50,2024-06-07 14:52:01,0,174.207.45.195,100,191,1,2024-06-07 14:52:02,R_3ToCyguHqC9Sh2S,,,,,41.3284,-81.4981,anonymous,EN,1,2,2,2.036,29.29,30.21,3,20.869,20.869,22.32,1,,,,7.093,25.868,27.066,4,100,25,10,,,,,,,,,,,,,,,,,,,,,1,1,62,1,,27,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 14:59:35,2024-06-07 15:01:36,0,99.2.65.40,100,121,1,2024-06-07 15:01:37,R_1CPdqmoPyrnfl0X,,,,,30.2755,-81.5815,anonymous,EN,1,2,2,0,0,11.271,0,0,0,11.087,0,99,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,70,1,,40,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 15:03:38,2024-06-07 15:07:00,0,45.16.177.191,100,201,1,2024-06-07 15:07:00,R_1n1lFWAKPJpP7Nt,,,,,42.1124,-87.979,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,33.677,0,0,0,12.046,0,100,0,0,80,,,,,,,,,2,1,50,1,,57,2,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|avoid,,
2024-06-07 15:08:27,2024-06-07 15:12:57,0,68.186.220.163,100,270,1,2024-06-07 15:12:57,R_3LY0H80O0wmGKqr,,,,,32.4596,-84.9486,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,43.139,0,0,0,10.948,0,,,,,0,0,31.837,0,100,0,0,1,1,2,8,1,,33,5,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-07 15:13:48,2024-06-07 15:17:13,0,184.56.174.76,100,204,1,2024-06-07 15:17:13,R_12W9laR0OufqO8b,,,,,37.6451,-84.7703,anonymous,EN,1,2,2,0,0,26.201,0,0,0,11.16,0,,,,0,0,26.687,0,100,91,50,,,,,,,,,,,,,,,,,,,,,1,1,36,2,,43,3,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 15:16:57,2024-06-07 15:19:18,0,73.226.40.55,100,141,1,2024-06-07 15:19:18,R_7KdVsjI4QrdzaHI,,,,,40.266,-74.5217,anonymous,EN,1,2,2,0,0,19.505,0,0,0,16.036,0,100,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,,49,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 15:10:13,2024-06-07 15:22:02,0,98.200.236.19,100,709,1,2024-06-07 15:22:03,R_5jcx7Qscv3PlRjH,,,,,29.6918,-95.6526,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,12.434,12.434,37.839,1,37.983,37.983,39.159,1,,,,,25.32,38.203,66.774,3,100,0,0,0,2,1,7,2,,39,5,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-07 15:30:10,2024-06-07 15:31:46,0,75.179.170.253,100,96,1,2024-06-07 15:31:47,R_1KpVozgB3eWDwNa,,,,,41.3271,-81.4513,anonymous,EN,1,2,2,0,0,13.424,0,0,0,11.184,0,,,,0,0,20.545,0,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,40,1,,36,5,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 15:29:13,2024-06-07 15:32:32,0,96.3.158.219,100,198,1,2024-06-07 15:32:32,R_5lJtR0IJBjGjh3r,,,,,44.9048,-97.1243,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,28.745,0,0,0,12.899,0,100,0,30,5,,,,,,,,,2,1,0,2,,50,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|avoid,,
2024-06-07 15:31:18,2024-06-07 15:33:15,0,74.130.100.97,100,117,1,2024-06-07 15:33:16,R_5GdYF2xEnjR10wG,,,,,36.6089,-88.3031,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 15:30:13,2024-06-07 15:37:55,0,76.123.124.235,100,462,1,2024-06-07 15:37:55,R_52WVAuxNQCQGgsA,,,,,30.7304,-81.5462,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,198.221,0,0,0,28.328,0,100,3,10,4,,,,,,,,,2,1,70,2,,39,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vB_mf_sue|vA_sue,Q71|avoid,,
2024-06-07 15:38:12,2024-06-07 15:38:27,0,172.56.251.98,100,14,1,2024-06-07 15:38:27,R_1heNYxlEobWgI0h,,,,,39.8704,-86.2166,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 15:33:47,2024-06-07 15:42:04,0,74.130.100.97,100,496,1,2024-06-07 15:42:04,R_3q6sIepO5AdiRjj,,,,,36.6089,-88.3031,anonymous,EN,1,2,2,23.157,47.295,50.992,2,6.235,24.833,27.926,2,100,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,56,5,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 15:54:10,2024-06-07 15:58:40,0,172.56.199.208,100,270,1,2024-06-07 15:58:41,R_1jp3ih73vkwAmRn,,,,,42.2903,-71.0798,anonymous,EN,1,2,2,0,0,15.554,0,0,0,18.195,0,100,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,2,,20,3,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 16:01:10,2024-06-07 16:04:39,0,12.235.27.34,100,209,1,2024-06-07 16:04:40,R_6c6jjAWvRTb9jFo,,,,,34.0544,-118.2441,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,28.984,28.984,30.765,1,16.292,16.292,19.169,1,87,8,5,34,,,,,,,,,2,1,18,2,,41,4,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|avoid,,
2024-06-07 16:02:20,2024-06-07 16:05:24,0,24.229.165.136,100,184,1,2024-06-07 16:05:25,R_17rr6k41pv4ZxuL,,,,,40.6006,-75.4677,anonymous,EN,1,2,2,0,0,24.298,0,0,0,13.101,0,,,,0,0,28.804,0,100,50,0,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,57,1,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 16:06:32,2024-06-07 16:08:12,0,24.15.159.103,100,100,1,2024-06-07 16:08:13,R_13Vx5mQlP8JSEWH,,,,,41.5636,-88.2157,anonymous,EN,1,2,2,0,0,13.64,0,0,0,10.783,0,100,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,1,,22,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 15:59:42,2024-06-07 16:11:48,0,68.202.99.107,100,726,1,2024-06-07 16:11:48,R_3NKRUVTAJq4n7sl,,,,,28.9025,-81.248,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,19.513,414.849,416.738,10,10.762,14.127,14.845,4,100,0,20,6,,,,,,,,,2,1,0,2,,27,8,"Associate of Science ",,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-07 16:11:52,2024-06-07 16:14:05,0,207.113.167.48,100,133,1,2024-06-07 16:14:06,R_7EnzjdwHjwZ4HEl,,,,,41.4549,-87.0613,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,19.771,0,0,0,15.609,0,,,,,0,0,17.846,0,100,0,35,0,2,1,25,2,,37,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-07 16:44:54,2024-06-07 16:50:57,0,98.236.168.2,100,363,1,2024-06-07 16:50:58,R_1celU19QqGvs3es,,,,,40.9958,-80.3264,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,32.414,48.801,49.548,2,0,0,12.098,0,,,,,56.598,56.598,58.369,1,5,100,92,0,2,1,0,2,,39,2,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-07 16:56:41,2024-06-07 17:02:48,0,172.59.70.122,100,367,1,2024-06-07 17:02:49,R_3PRA0O8MAqn0XPR,,,,,30.2712,-81.7529,anonymous,EN,1,2,2,0,0,21.348,0,0,0,16.878,0,,,,0,0,85.339,0,100,4,0,,,,,,,,,,,,,,,,,,,,,1,1,16,2,,46,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 17:14:00,2024-06-07 17:17:35,0,50.54.155.4,100,215,1,2024-06-07 17:17:36,R_7MagQho5Ii4KaBP,,,,,45.4407,-122.7792,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,35.368,0,0,0,14.014,0,100,0,0,20,,,,,,,,,2,1,60,1,,80,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vA_sue|vB_driver_sue,Q71|avoid,,
2024-06-07 17:16:27,2024-06-07 17:20:06,0,136.226.65.108,100,218,1,2024-06-07 17:20:06,R_7FFEa5IMptElt6h,,,,,34.0544,-118.2441,anonymous,EN,1,2,2,0,0,26.072,0,0,0,11.107,0,,,,0,0,35.44,0,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,60,1,,32,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 17:48:08,2024-06-07 17:49:59,0,99.155.249.135,100,111,1,2024-06-07 17:50:00,R_37yalaAiIAqzP40,,,,,38.9687,-94.5696,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 17:50:27,2024-06-07 17:50:58,0,99.155.249.135,100,31,1,2024-06-07 17:50:58,R_7f9pdpoCUzpyyOF,,,,,38.9687,-94.5696,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 17:51:02,2024-06-07 18:02:56,0,99.155.249.135,100,714,1,2024-06-07 18:02:56,R_60V8k30EA8ox7Qb,,,,,38.9687,-94.5696,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,2.988,25.656,27.166,2,14.86,14.86,16.258,1,,,,,46.294,100.747,102.077,3,100,0,0,0,2,1,7,2,,61,1,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-07 18:08:01,2024-06-07 18:08:19,0,71.212.110.21,100,17,1,2024-06-07 18:08:19,R_5kZw25ZvPf88MMT,,,,,47.5364,-122.278,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 18:08:15,2024-06-07 18:10:21,0,73.225.204.57,100,125,1,2024-06-07 18:10:22,R_7PBDrlIg7qHl1kC,,,,,47.8534,-122.2438,anonymous,EN,1,2,2,5.66,23.56,24.699,4,1.582,9.819,11.196,5,93,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,55,1,,39,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 18:35:29,2024-06-07 18:40:20,0,172.59.32.226,100,291,1,2024-06-07 18:40:21,R_1BnW0K3o2SKOEB5,,,,,39.9216,-82.8664,anonymous,EN,1,2,2,16.558,16.558,19.869,1,0,0,14.517,0,93,96,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,2,,52,5,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 18:50:19,2024-06-07 18:56:40,0,24.107.224.14,100,381,1,2024-06-07 18:56:41,R_34uRIyaXsMJJMT3,,,,,42.2705,-71.8447,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,43.379,0,0,0,14.211,0,89,4,34,30,,,,,,,,,2,1,34,2,,30,1,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-07 18:54:31,2024-06-07 18:58:23,0,172.59.217.240,100,231,1,2024-06-07 18:58:24,R_1ErFUxbnX0xcpgR,,,,,35.2227,-80.7938,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,1.949,39.12,39.648,9,3.587,17.671,18.252,3,90,0,30,10,,,,,,,,,2,1,0,2,,41,3,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-07 19:06:33,2024-06-07 19:11:14,0,76.216.51.235,100,281,1,2024-06-07 19:11:15,R_1QmQL8aDC16x4o6,,,,,41.4866,-81.8037,anonymous,EN,1,2,2,0,0,13.027,0,0,0,15.812,0,,,,0,0,37.501,0,100,10,0,,,,,,,,,,,,,,,,,,,,,1,1,20,1,,29,7,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 19:11:15,2024-06-07 19:15:11,0,100.2.93.40,100,235,1,2024-06-07 19:15:12,R_6e8rlSV9VIgogEh,,,,,40.7196,-73.7463,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,26.208,0,0,0,11.367,0,,,,,0,0,59.219,0,100,1,11,3,2,1,1,2,,31,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-07 19:25:07,2024-06-07 19:27:52,0,38.40.6.11,100,165,1,2024-06-07 19:27:53,R_5BPgEtuHinUFB5d,,,,,32.5484,-83.8852,anonymous,EN,1,2,2,0,0,19.804,0,0,0,13.971,0,100,20,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,1,,34,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 19:25:20,2024-06-07 19:29:33,0,100.10.34.27,100,252,1,2024-06-07 19:29:34,R_55MwHqBHJudDvXY,,,,,41.701,-71.5194,anonymous,EN,1,2,2,22.72,39.788,47.741,2,0,0,12.15,0,,,,0,0,54.596,0,100,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,34,1,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 19:28:23,2024-06-07 19:33:08,0,75.253.62.210,100,284,1,2024-06-07 19:33:09,R_600IKM9qPEwInrY,,,,,47.4467,-122.2684,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,7.838,29.865,31.443,2,20.64,20.64,22.692,1,100,0,12,0,,,,,,,,,2,1,0,2,,43,5,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|avoid,,
2024-06-07 19:41:09,2024-06-07 19:42:38,0,174.137.27.232,100,88,1,2024-06-07 19:42:39,R_1OMt3XX0WefNr7X,,,,,38.9582,-85.8875,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 19:48:58,2024-06-07 19:57:18,0,99.141.145.134,100,500,1,2024-06-07 19:57:19,R_1rIyGDcu54EvsEX,,,,,34.0389,-84.3826,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,21.128,0,0,0,12.367,0,,,,,2.5,2.5,64.545,1,100,0,5,14,2,2,0,2,,46,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-07 20:00:34,2024-06-07 20:04:20,0,68.10.128.158,100,226,1,2024-06-07 20:04:21,R_5KNQ1cJFiqo14ds,,,,,36.8558,-76.0042,anonymous,EN,1,2,2,0,0,30.956,0,0,0,15.683,0,100,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,34,2,,34,4,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 20:18:06,2024-06-07 20:18:28,0,68.55.153.8,100,21,1,2024-06-07 20:18:28,R_3Hi4Gja6xWNSKE4,,,,,42.9656,-85.65,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 20:18:33,2024-06-07 20:21:39,0,68.55.153.8,100,185,1,2024-06-07 20:21:39,R_1kbHYEIhyHIN2Cr,,,,,42.9656,-85.65,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,25.443,0,0,0,11.292,0,,,,,0,0,33.201,0,100,0,0,0,2,1,50,2,,32,5,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vA_sue_intv|vB_mf_sue_intv,Q167|avoid_intv
2024-06-07 20:24:32,2024-06-07 20:28:21,0,135.180.242.251,100,229,1,2024-06-07 20:28:22,R_3aysvvKKHckQGP3,,,,,37.2941,-121.8996,anonymous,EN,1,2,2,12.426,13.609,16.061,2,10.762,10.762,11.763,1,,,,0.877,20.846,21.542,4,0,100,93,,,,,,,,,,,,,,,,,,,,,1,2,55,1,,36,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 20:29:36,2024-06-07 20:30:01,0,96.61.14.45,100,24,1,2024-06-07 20:30:01,R_5Pe8eTht4VAffn7,,,,,37.9069,-86.8939,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 20:30:11,2024-06-07 20:32:51,0,96.61.14.45,100,159,1,2024-06-07 20:32:51,R_7O1ScWgacA721Q5,,,,,37.9069,-86.8939,anonymous,EN,1,2,2,32.402,33.64,34.103,2,1.621,12.021,12.702,4,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,23,1,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 20:44:35,2024-06-07 20:44:55,0,98.24.139.222,100,19,1,2024-06-07 20:44:55,R_1waSohYyXwnyaMS,,,,,36.5002,-80.6163,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07 20:48:35,2024-06-07 20:54:53,0,75.204.71.160,100,377,1,2024-06-07 20:54:54,R_62yafZBFGxLnE8b,,,,,33.3874,-112.0998,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,50.77,0,0,0,19.995,0,,,,,0,0,65.059,0,100,0,0,41,2,1,8,2,,60,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-07 20:54:53,2024-06-07 20:57:34,0,184.98.247.203,100,161,1,2024-06-07 20:57:35,R_3gL2ZdvtuZK5bKq,,,,,33.3322,-111.9942,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,3.688,3.688,25.08,1,0,0,15.287,0,90,7,0,12,,,,,,,,,2,1,4,2,,26,5,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-07 21:08:11,2024-06-07 21:11:22,0,108.210.75.175,100,190,1,2024-06-07 21:11:22,R_7dAImMkIeZCxC9V,,,,,30.5012,-87.8795,anonymous,EN,1,2,2,0,0,15.584,0,0,0,11.646,0,,,,0,0,22.263,0,75,35,27,,,,,,,,,,,,,,,,,,,,,1,1,20,2,,47,4,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 21:15:35,2024-06-07 21:18:53,0,68.80.67.190,100,197,1,2024-06-07 21:18:53,R_53elPrKUmCMDDqh,,,,,40.38,-75.2718,anonymous,EN,1,2,2,0,0,26.323,0,0,0,16.773,0,100,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,,37,4,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 21:19:15,2024-06-07 21:23:19,0,24.148.46.244,100,244,1,2024-06-07 21:23:20,R_1gSWwaYCT0CKNR6,,,,,41.9905,-87.6679,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,22.129,0,14.428,14.428,15.205,1,90,10,20,60,,,,,,,,,2,1,30,2,,38,4,,,,,,FL_40,,FL_99,,,,,Q90|vB_mf_sue|vB_driver_sue|vA_sue,Q71|avoid,,
2024-06-07 21:28:59,2024-06-07 21:30:42,0,65.61.60.254,100,103,1,2024-06-07 21:30:42,R_1bZyTn6c1ERNzCt,,,,,42.6791,-84.5767,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,11.199,0,0,0,11.737,0,100,0,25,0,,,,,,,,,2,1,26,2,,24,4,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_mf_sue|vB_driver_sue,Q71|avoid,,
2024-06-07 21:28:47,2024-06-07 21:31:06,0,68.198.172.33,100,138,1,2024-06-07 21:31:06,R_30UGWecL1DSCdNS,,,,,40.9451,-74.2531,anonymous,EN,1,2,2,0,0,17.849,0,1.895,6.634,12.194,2,,,,14.913,14.913,18.134,1,80,88,36,,,,,,,,,,,,,,,,,,,,,1,1,14,2,,41,4,,,,,,FL_39,FL_94,,,,Q155|vB_mf_sue_AV_intv|vA_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-07 21:25:57,2024-06-07 21:31:35,0,108.18.150.138,100,337,1,2024-06-07 21:31:35,R_6rSvBNZtxQP55Nu,,,,,38.9307,-77.1673,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,37.008,0,0,0,15.539,0,,,,,0,0,60.869,0,90,50,29,31,2,1,71,2,,34,5,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-07 21:50:54,2024-06-07 21:58:05,0,98.40.103.14,100,431,1,2024-06-07 21:58:06,R_5Powf8wUZhpddWa,,,,,36.0061,-84.8685,anonymous,EN,1,2,2,18.977,56.625,58.958,14,19.612,20.711,22.67,7,100,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,2,,61,2,,,,,,FL_39,FL_93,,Q116|vB_mf_sue_AV|vA_sue_AV,Q122|avoid_AV,,,,,,
2024-06-07 21:57:41,2024-06-07 22:01:17,0,71.203.0.89,100,215,1,2024-06-07 22:01:18,R_7QAaT20eNwe9tMO,,,,,27.2887,-82.4759,anonymous,EN,1,2,2,0,0,16.397,0,0,0,14.288,0,,,,0,0,33.985,0,100,100,28,,,,,,,,,,,,,,,,,,,,,1,1,34,2,,61,3,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-08 00:23:02,2024-06-08 00:23:51,0,24.166.46.155,100,48,1,2024-06-08 00:23:51,R_3LYCVQfomXwlm3p,,,,,41.039,-81.7381,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08 00:22:56,2024-06-08 00:28:59,0,98.255.196.83,100,362,1,2024-06-08 00:28:59,R_1RyEF4zNQ6xpDwu,,,,,38.581,-121.4939,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,11.613,0,0,0,11.726,0,,,,,0,0,95.12,0,100,0,0,0,2,1,2,1,,22,3,,,,,,FL_40,,FL_100,,,,,,,Q164|vA_sue_intv|vB_mf_sue_intv|vB_sue_intv,Q167|avoid_intv
2024-06-08 00:29:37,2024-06-08 00:33:06,0,73.52.230.252,100,208,1,2024-06-08 00:33:07,R_1TXKdXNpNJX9neW,,,,,40.5662,-79.7078,anonymous,EN,1,2,2,0,0,27.217,0,0,0,13.777,0,,,,0,0,29.82,0,100,86,0,,,,,,,,,,,,,,,,,,,,,1,1,51,1,,23,1,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-08 01:18:27,2024-06-08 01:21:59,0,50.38.178.133,100,212,1,2024-06-08 01:21:59,R_7fMZ0O6tnWa1FPS,,,,,35.1063,-114.5925,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,0,0,25.707,0,0,0,12.398,0,,,,,0,0,40.52,0,100,0,0,6,2,1,10,2,,33,4,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_mf_sue_intv|vA_sue_intv|vB_sue_intv,Q167|avoid_intv
